instrument1,instrument2,common_cause1,common_cause2,common_cause3,common_cause4,common_cause5,treatment,outcome
1.0,0.4234435300573014,0.7351638035123583,2.5688024295690477,1.671215098966678,1.8922579831477075,-1.9019090371858738,True,28.485002231785884
1.0,0.6740826553832582,-0.41545270060707723,0.3760126923733206,-0.7793818802048984,-0.02940038357193575,-0.9920839828332869,False,-7.879381581846493
1.0,0.7045361485141913,-0.33140467943721774,0.6246778491060687,0.3377657261950318,0.16743056614976842,-1.5227220274520494,True,7.267301201250366
1.0,0.6752511285666749,0.6904335105116822,0.20792142256095703,-0.036072477437663286,1.6714248037703803,-0.45919390349865596,False,5.278098453581285
0.0,0.8117757777925549,0.6223200062122989,0.6978802541006537,1.67276303071663,-0.7116509670634587,-1.2599078630134897,True,15.502314454337071
1.0,0.3944027564315915,-1.7450053617174457,0.5413831146007602,-0.3857357801580086,0.3927653290968175,-1.5360216652440926,True,0.09631507612114731
1.0,0.07387061168510678,-0.17260721868237358,0.16117751649358447,0.2719050694932985,-1.471199277406623,-0.7748360208786025,True,4.006981804410508
1.0,0.5797862298799206,0.4449033502293346,0.45774391245552026,1.4390928949155464,-1.4542853286288635,-0.51577985560853,True,13.985090139776831
0.0,0.8418601711197018,0.22922160609287034,1.1289066294929235,0.8477404204206526,0.3332606605924454,-0.6170278768176413,True,18.0004574212498
0.0,0.04088829200408506,-0.23427509655142337,-0.6926689566951498,-0.4092819070737863,-1.557179535053551,-1.6117133610095307,False,-17.248429432426533
1.0,0.7384212214567993,0.3533774795164656,0.18062915711750793,1.261540294252618,-0.9133230114493401,-0.7720859320813109,True,12.062988145780654
0.0,0.5319811300259863,-1.1469365387738608,-0.2824945192347206,-0.26821801742798945,-2.121888147289585,-2.459815129067051,False,-22.55030043874516
0.0,0.9277545297781975,0.0006043123485978408,1.226841811890155,0.16096702614794045,0.9642057766349936,-0.530270341276048,True,16.545609869902304
0.0,0.19717653182186734,-0.01669187346072762,1.2021727785953715,-1.161446320424773,-0.5871502999321405,-0.6415680274747024,True,4.829125735847913
1.0,0.21906586449721743,-0.6583672153287357,0.3870109248448168,0.9789240144419129,-0.5929827825728607,-1.4839449787105077,True,6.632153622219072
0.0,0.28359191321904953,1.5377419421033833,1.4775604675839777,-1.3123712158335115,0.13097501244273335,-1.4049903164394992,False,-1.9677698477264582
1.0,0.21242562448917668,0.3460195471037617,0.6154954387219622,-1.4394977552942059,-0.23974385213224586,-1.5095980366395714,False,-11.017616451151929
1.0,0.8454395439398846,-1.8421296465753565,1.9442660283958757,0.08483337138997102,-0.019443690189474477,-1.041892906278396,True,9.31019764189251
0.0,0.8353250199026167,-0.625729179468419,0.4225354849805961,0.3557233176580523,-0.41197877117344966,-1.207234382019106,True,5.4416159456141715
0.0,0.8123812052591689,-0.17341942554420464,0.4351294345498916,0.10100686867735895,-0.2332637909685969,0.17610369269223747,True,12.046703740985294
1.0,0.8196287097380986,0.8481725608501589,1.361317091787675,-0.6398386203158768,-1.3577923271365708,-1.000494200872527,False,-3.3433975369253774
1.0,0.9095653586256734,0.8387159672526403,0.9554229012197072,0.4011134988969427,-1.3069251870390026,-3.4095593245227183,False,-10.409478578227928
1.0,0.8456550391274826,-0.962427603673996,0.4521869324913421,0.7475037912644733,0.7629651942632267,1.312579178420628,True,21.145089722233912
1.0,0.30534362445931973,0.7552573321166294,0.5253876691707127,1.6793783807341236,-1.5828867109237923,0.5231724958591908,True,20.57482958155923
0.0,0.05830016076405109,-1.0988239851651662,1.2543066924779538,0.5111688813018929,0.3429878326086604,-0.9803451260130156,True,11.734018715328881
1.0,0.5814887357714214,0.21017420240383583,1.4323154010570465,0.4316930716143673,-1.5682151292395028,-1.5241926315914676,True,7.746775087710591
1.0,0.34050269643118825,-1.3183112491987876,0.5947211887034863,-0.3331697182426193,1.0628933979839246,0.04712348842823477,True,10.634141095242015
1.0,0.8176216854823811,0.37444670881675035,2.267416710443854,0.18852865050163867,-0.7826275008958355,-0.19095640016262128,True,18.696823781197608
1.0,0.8232377021314031,0.021705624215986347,2.7915351929017262,0.21453961260541649,-0.28791127939602756,0.1940335071028032,True,23.32652853497675
1.0,0.00392338290583949,-0.9799814493465373,-0.16301209936086059,1.777578205341689,-0.1396362492840948,-1.2904187160133478,True,9.523390391399934
0.0,0.8489951526425339,-1.2940137217999648,0.36112089247565393,0.44780199431626017,0.06873786432634776,0.28393057518389364,True,11.846612419299564
1.0,0.5993830669681552,-0.021651082622683226,1.7419456192473692,-0.13684860282286065,0.4526585360851437,-1.602437833118419,True,11.021734936281431
1.0,0.37921954152322634,0.43225778314592767,1.0063781911089242,0.49291303558932975,0.3129778838077665,0.8349350756393812,True,22.601724397684876
0.0,0.5288821084419639,-0.8180362928413694,-0.049842594432986775,-0.32287086120716757,0.8573547758685218,-0.06678162160690593,True,8.119464732415432
1.0,0.5279949312485224,-0.14991263569282318,0.3526407197867686,0.44424484657128893,-1.1156830800909088,-2.152618553323625,True,0.6816818064969041
1.0,0.950369541721785,1.394905289883319,1.9483116646821061,1.0843891429909325,-1.5012110364003026,-0.6193244220400422,True,20.62303323476518
1.0,0.06061439076930586,-0.7103175156272085,0.939560611471328,0.2427235420643596,-1.1925647533954893,-0.1516609016081073,False,-0.6318319778848391
0.0,0.04296213549335737,-0.4595128522149584,1.286770464010851,-0.15311377019886774,-0.5802477276928444,-1.4021490958773732,False,-4.252603051529337
1.0,0.6411553170337654,2.4599049924044785,1.6223640073117642,-0.07349068285162375,0.8165196845592047,-1.9060150659152308,True,17.09405294090965
1.0,0.08128374439975627,-0.18558176259213957,1.0695000189651243,2.949232374181366,0.20458335115423915,-1.2761874830245301,True,23.94940039559077
1.0,0.2926467020172251,0.17869549907627863,0.8077997580968103,-0.817718119738525,0.7981638112188598,-1.2845876714698696,True,6.442449115595561
1.0,0.6986445039565784,-0.7084518816025347,2.492241368538552,0.6139407560683348,0.27870393753474776,-1.578341500464469,True,15.833717666450266
0.0,0.08046839223479318,-1.8151552339764296,0.781190478475061,-1.9130538437759452,-2.286789542915359,-0.6031159548937657,False,-20.23475295842016
1.0,0.4844193528022195,0.801740691752769,-0.8081017869530622,1.0119986360377196,2.00976816757566,-1.6245544213169194,True,12.253772314559413
1.0,0.7228525741250598,1.9520112773524585,0.42400607360630715,0.1700284861755888,1.715211020115935,-2.4474933045936442,True,11.942222296685566
1.0,0.04473678756663069,0.6700914826961516,-0.04841481215942678,-0.8614748413563944,-0.6939909618793849,-1.7289364551793507,True,-2.4112059098662897
0.0,0.12669692011694866,-0.280357608139853,-1.1084233120575548,-0.5033961795849652,1.0659226470317322,-1.0845341565441182,False,-9.864844967753614
1.0,0.4681548115187981,0.2592472985658444,1.4166448197110442,0.8304512460247013,-1.8247288114877804,1.1893647148806195,True,21.08570035289397
1.0,0.7391174861288062,-0.902763774294641,2.995723866466297,-0.7363989707665324,1.3092689673593185,-1.0723858860615378,True,15.887306330057722
0.0,0.17555353800812445,1.6026905026997,1.163776538531518,1.0049793398071123,-0.2574667453678393,-1.4394619172075516,True,17.280832506753562
0.0,0.43526406797797434,0.36996034146586076,0.1232503944192227,0.6850925932963442,0.13346503918607316,-1.2169583853738328,True,9.966521995204262
1.0,0.7761560671098343,-1.1756246543922433,1.025460450357226,1.6023069748227368,-0.04148708986919683,0.4379463867858131,True,21.22683283424344
1.0,0.7288147411773276,-0.5473826373743946,1.9496357433550147,1.153195528232283,-0.23589716305183547,0.09544632740717884,True,22.581121421886365
1.0,0.6790471545553741,-1.3154180587934954,1.0190193917357186,1.0417206974985866,-0.18076461762011736,0.3449747034655988,True,17.194834987212527
0.0,0.11108431112943795,1.6677340103700469,0.12107701626992606,-0.5633764801119933,-0.7410253714665629,-1.5179688959960767,False,-6.726133751560451
1.0,0.5761191908479637,0.27233754840708413,1.2470415459896782,-0.8759948832874618,0.638063474409184,-0.4777277765310261,True,11.426208682541894
1.0,0.7494900235841896,-1.1358377767278909,1.1049918613041974,0.9740673597917031,0.44099424905507745,-3.214537372929873,False,-6.26899483522132
0.0,0.311662169081656,-0.596466246466251,2.5272365615708576,0.013405840402759217,0.9074910478339573,-1.4076420829441865,True,15.825459488926771
0.0,0.023329471443587546,-0.5835381163385326,1.0508012374161848,1.5615929469719783,1.4031592865094413,-2.620598238459624,False,3.282938424396139
1.0,0.7310317321428693,0.6741243000088302,1.1336466138296355,2.2777497758825676,0.3016028986392697,0.6764994781760425,True,32.03928968621119
1.0,0.9390422690633735,-0.8727723623853844,1.3493034173179852,-0.01956672013527322,-0.49558456494987035,-2.376020774719667,True,1.5168444041318025
1.0,0.49758708146462916,1.011624239621373,0.0930736730914935,-0.5960264490864894,-2.2486171830543142,-0.8257385533554937,True,0.033698547932711875
1.0,0.4441754614186605,0.14849591805489293,0.5677701705509157,-0.3045730414788982,-1.1661182496556077,-0.27278034958712616,True,6.802082437780299
1.0,0.05914386184376852,1.0147227602981619,0.3717862302648064,0.35110359409402403,-1.4263722400487966,-0.8673816472490605,True,8.165412228249695
1.0,0.30734208277369524,-1.2259684926599081,1.095173438827555,0.9320807575260317,0.9010381380066508,0.6839232194369882,True,21.798089509138183
0.0,0.15859706071119506,-0.14849043447645716,-0.23968980836763332,-1.0565094136662747,-0.03705007444133279,-2.5995954271499304,False,-18.392359117290408
0.0,0.584165489109762,0.11879935565224437,0.18141573664956723,0.2650199386095873,0.20669763350738513,-1.7147891249611136,False,-4.549732119980724
1.0,0.654949210910259,1.350444019597854,0.708339397953472,-0.11000497195232811,2.0652348316925013,-1.970415719397326,True,13.270955244999337
1.0,0.6226608261421532,-0.23787718401424898,-1.084595328967058,1.3163741548553212,1.4977981346961766,-0.2655640866076907,True,14.397489296210297
1.0,0.7684633029210467,-1.4760017789732285,0.6349277803041186,0.1988008653027309,-1.9453474635809387,-3.0896103690636316,True,-9.360509488478293
1.0,0.20941717707526875,-2.4469154281138956,1.436640961904481,-1.7390629542379918,-1.3735893805403807,-0.6429674101155174,False,-15.751025658286718
1.0,0.5264649461224628,-0.8354872268597929,0.14190212590952234,0.1470478690002318,-0.3892934454796252,-1.9161068304811915,True,-0.44114962171093275
1.0,0.14410345587953333,-0.16989282900273095,-0.023631096595479795,2.055295197827368,-1.061841112928609,-1.5631549405376606,True,9.859757806992244
1.0,0.4370147742034507,-1.2969870445374978,2.876243247362103,-0.316001567180794,1.264760336643155,-2.4598005002564567,True,10.162523876975412
1.0,0.9447209261556764,1.140272829207991,0.33798443299974523,0.3862814041919541,-0.20423517926633677,-2.590871272053081,True,4.384967110111835
1.0,0.014164953996685381,-1.8984868754503192,0.263233351125738,0.039821940152687946,-0.8685033803965762,0.02974806096450744,False,-6.012667728257788
0.0,0.8447334069486767,-0.10604776986709163,0.2988913496168968,1.6102307977170311,-0.04749214220514089,-0.3508818785062221,True,17.443447678218668
1.0,0.40612509872320857,-0.2244484594530461,2.7541826950955306,2.493069609396034,0.3828466412383421,-1.9917005295608554,True,26.203021783015593
0.0,0.1482666789783531,0.34164267553150673,0.7000185832478989,0.05904737550481917,-1.2535254713505293,-3.250775507837025,False,-13.707622965751426
0.0,0.8977072356556743,0.2522925157740618,0.5501170305691133,0.751085316922702,0.0410025547377173,-0.7616704094968197,True,13.59648115833042
1.0,0.7278201364806779,0.4234353065280919,1.6217773204408519,1.383225695867206,-1.2674848133691052,-0.22834103735665456,True,20.5411757334387
1.0,0.2535891171521699,-0.12762949522689426,0.9227824416370698,-0.2358752527351794,-0.3691763315621085,0.2823975448765115,True,12.67137124211579
0.0,0.5461294155528602,0.22967974311459016,0.7377111201157154,0.6650975640143487,0.8441885384545109,-3.0137828968534004,False,-3.772656931822691
0.0,0.680497469460565,-0.681283902457893,0.5784066511919879,1.4981871850623976,0.3621477289890144,-3.7897178077779787,False,-7.485524587280248
0.0,0.3525701888383228,-0.27620864463947564,-1.6984724804163307,-1.2494958389643138,-1.1804190987027205,-1.8814535940632555,False,-26.099458576433545
0.0,0.15827880091689028,0.019911814386687127,0.9015908511185196,-0.5869823228693518,-0.8384837290987511,-1.024641040787914,True,4.094917900353341
1.0,0.17972907932187177,-0.3348106040247614,-0.469326749540941,0.537298392958176,-1.5462374636848288,-1.383378855969777,False,-10.745154346534102
0.0,0.34517989114328707,-0.6538777770780693,1.2139604913574118,-0.7255769411622608,-0.8392867642634453,-1.361878969704418,False,-8.533256212568887
0.0,0.04352741624295242,-0.01892656819703889,0.4863343087746891,-0.391522370639096,-1.3234128451925846,-0.0908003781033665,False,-4.091099995647607
1.0,0.8209954123098828,1.382032401958635,1.3266394575988285,0.6789322232677009,0.8410357291259021,-2.025518308466215,True,16.282648313484273
1.0,0.34218116266646414,0.7701395903822278,0.9208743099349991,0.6357740613480949,0.17672994550837395,-0.6586349952851283,True,16.821905484020082
1.0,0.1655813863093908,0.625852509931755,0.9614960039782883,-0.058534133747855044,-0.9472911910326521,-2.2784041743641796,True,2.7685836746537076
1.0,0.06280458242038034,-2.4017178030193067,1.5940984432879697,-0.10512701768571209,-1.0934246292237382,-0.8620958763924751,True,3.0890613986015767
0.0,0.7618814965772874,-0.48149093191179543,1.296939740741748,-0.8459470679295349,-0.6748429712904472,-0.6312876982454971,True,5.387403744142614
1.0,0.7354303713085977,1.04673411545519,1.8406779969487963,-0.07581277116489255,-1.1064472904508915,-0.4936981752708596,True,15.054567812130518
1.0,0.43823834945964346,-0.32855358928328937,1.07027911963502,-0.6201227204864939,-0.13278466381199666,-1.6741085815932089,True,2.855059961994587
1.0,0.9422557524348016,-0.9550061681565627,-0.3373492309287045,0.13362512893868544,-1.0320403283654844,-1.0269921533572528,True,-0.7968853485044338
0.0,0.35220968807020503,0.9600142026069449,-0.15352251965263441,0.6877624312931765,-1.9336482563361566,-0.21758231854563415,True,8.88370960481152
1.0,0.09012352457398298,-0.03968280836584323,-0.2169786883558842,-0.8528324663330695,-2.472056548899227,-1.3947145581050697,False,-18.55195164564826
0.0,0.7853478932581309,0.26536811459411797,1.2346249071545337,-1.25443927614193,-1.9381713987933564,-0.09276722223762224,False,-6.16683524814765
1.0,0.6267772876377754,-0.9732099950518309,1.338968539745318,0.9703296253141203,0.44305956347437037,-0.7700486714546935,True,15.978906735813691
1.0,0.36779908088572,-0.38730797487978663,1.8676543101049328,-0.18574108916009968,-0.6049581943034525,-1.4622063681235709,True,7.940219077117736
1.0,0.0850935921781425,-1.2726514452925395,-0.539056252588554,2.7840728350145265,0.31213932267407407,-1.2990694346919058,True,13.441608532912056
1.0,0.3652555693533318,0.19501775212006306,1.054525377256223,0.49195605605407555,0.7540719570717349,-1.7738624956710582,True,11.89099030369921
1.0,0.31851314211053783,-1.706971065463285,1.9595953256059806,-1.009742269245957,0.2870797033964666,-0.404914550628212,True,7.9233122464243095
0.0,0.6050820002852505,-0.05931608452444226,1.3142948246640402,1.5569702469476974,1.307430860028187,0.4122252714571233,True,28.944530100414006
1.0,0.7008179977184267,0.011575073161286614,-0.8156568861409008,0.5651049967757087,-0.8106425172452089,-0.5764634047099627,True,4.489971691350021
1.0,0.13709355947116675,-1.712028218459441,1.9681227115680886,0.4348622344151445,-2.038883491614683,-1.7877175467400253,True,2.5031103653272915
0.0,0.7629954430368769,-0.8429310257222151,-0.1319616248839952,0.4776578613593757,-1.428342333281349,-1.4127409892457343,False,-10.712885954705127
1.0,0.8380730037641345,-1.4829163204647584,1.1863718536971903,-0.6097934245979747,-0.5193621805382888,-0.0883005578864603,True,6.288333020293308
1.0,0.8552214131932486,-0.48442492424265826,-0.07856357795971336,-0.8313460560007178,-1.6604458863972917,-2.094386837346042,False,-19.791211062884976
1.0,0.2023648692271256,0.11346459397718334,1.8524716480364356,0.15096343063033285,0.21902095590345722,-1.2003667932556443,True,14.41830856708229
0.0,0.060290342102546135,-0.5594352040610542,-0.5627859115096456,0.5724201190166931,0.40358785413779397,-1.4118343883525777,False,-6.142125312625452
1.0,0.6554888998437287,-0.18536347034287637,2.917154394473032,-1.7533098079424403,-0.3017805198860352,-0.8122015197610332,True,8.895292063980225
0.0,0.6784415787312362,-1.4222125202106366,0.014132251820939357,1.1701299214699836,0.4470135973601993,1.3991341523767247,True,19.642817520451658
1.0,0.4212878251900589,-1.5720529569832558,2.44892546032958,0.4748568489170406,-0.4753878102002822,-2.1598902551546337,False,-2.039831424110742
0.0,0.031814110741930746,-1.1709995581474426,-0.5614928297012156,1.2985046974887147,-0.31152496221128184,-2.130313678989747,False,-9.309021743323258
1.0,0.06818265400949675,-0.6434544289933402,1.0285112294258492,-0.9431244786958584,-0.6007367270662416,-0.8346556491417532,False,-7.416143770190758
1.0,0.4523746725317933,1.1895710790144782,0.09497109990672414,0.031842659722192856,1.0344007534342776,-1.3520256742587429,True,10.690266971276463
1.0,0.43671599266109495,0.6721169113058246,0.5004080429147589,-0.4023344529903321,0.28962828130887364,-0.26945896717962126,True,11.570578834833931
0.0,0.7629860687364447,0.3438219450325247,1.0966796552575024,1.8802809283005124,-1.241982693146198,-0.467800802068791,True,19.542803280514015
0.0,0.6703780463087855,-1.9505287846863748,1.405315531499293,1.7566243097915233,1.356432367536594,-1.1044667596419346,True,18.76045633830892
1.0,0.4712612584157737,1.1115155542677075,2.7815227519735175,-0.053664578002873664,0.992122223184887,-2.50341002274894,True,16.494328377553316
0.0,0.23695473291408575,0.009660227870772115,-0.31205771884429634,0.6373668857394615,-1.4045289036226867,-1.784967746390076,False,-9.993628963829853
1.0,0.6200209491119557,0.8864207566223568,1.1706366978396965,1.361065622595583,0.6679952852778402,-2.0038609612627676,True,17.321529991525153
0.0,0.69366725117826,-0.957441579376167,0.5661534777661393,0.7708843083779251,-1.0889194626381458,1.0620756919077463,True,15.407192809955003
1.0,0.6547026040528298,-0.2637358183797323,1.084523106062505,-0.6854714474832944,-0.9460687632778689,0.4604224942401898,True,9.901169879278852
1.0,0.6087607776590627,0.24863860698228124,2.242278871962148,0.44270283312426517,0.2919896534508749,-2.2929285955817518,True,13.294735801992157
0.0,0.49125427928894894,1.6992496683136067,-0.4978355225539821,-0.9940924112238276,0.6900638974123099,1.9285443378435465,True,17.83442863528106
1.0,0.23316920341957392,1.8895048146076068,0.7048926023503603,1.2783632642066862,0.4957120590135613,0.3291797467996871,True,27.374202775268174
0.0,0.7846037025010616,2.323714488569636,0.8884858836917825,-0.040434256351664644,-0.5030249326950059,-0.7011741451968463,False,5.279548455073006
1.0,0.2828406185025727,-1.0346278959671849,1.894642563071058,0.949340943768669,-0.23487028595021023,-0.99108542726846,True,15.216872271527087
1.0,0.7120935639145936,-0.033873163576907395,0.040493260829300826,0.16609989497203387,-0.7874349410973396,-2.311166067644727,True,-1.548535925338065
0.0,0.7587113530039258,0.8373324715642396,2.232645781076789,-1.1767999845945267,-2.055276031260628,-1.8758248914199314,True,1.853282934812114
1.0,0.5906540358076959,3.057113181766261,0.43366512188419004,0.6797788261847046,-2.1260056332987753,0.4610122137667163,True,19.404422678146485
1.0,0.3374086955788922,1.8839089415421757,1.3165253089548072,1.5126858523685447,-1.0706525005524374,-2.30715003821384,False,5.086198867783735
1.0,0.6621499008692617,-0.4924481008601826,-0.31090351825832907,2.3386674901032305,-0.5578324769935924,0.153296551661535,True,18.222983135927258
1.0,0.6308289074497019,0.08934380329615887,2.1042135028687268,0.10348299652044207,-1.1698187978876602,-1.2022991172124338,True,11.248526422004598
1.0,0.11645569664814248,-0.5853465506985929,1.8972847239279282,0.3508426484867467,0.6749159527161913,1.246437649341142,True,25.874856719437066
0.0,0.5778693721849548,-0.3295208321331262,0.5309020579756352,0.8506457373172973,-0.8978079373961021,-2.44169636509014,False,-7.635368706949144
0.0,0.16854050128888654,-1.904219692197189,-0.768773814335376,0.8307542539895376,-0.9494319478132194,-3.1412017070137055,False,-20.801889917253778
1.0,0.6806545919201156,-0.4968125432426378,-0.19600328232890307,-0.389408499046885,0.2516147177317764,1.1094858628033486,True,11.492065362751962
0.0,0.3800810670990763,0.5147269494661401,1.1680795352216105,0.7060348642185157,-0.4284246803452182,1.3292381509398528,True,24.668679913285814
